Repo,Link,Archived,Creation Date,Description,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments
cheng-01037/Self-supervised-Fewshot-Medical-Image-Segmentation,https://github.com/cheng-01037/Self-supervised-Fewshot-Medical-Image-Segmentation,False,2020-09-06 09:32:44,[ECCV'20] Self-supervision with Superpixels: Training Few-shot Medical Image Segmentation without Annotation (code&data-processing pipeline),[],230,4,34,0,1,Python,2657,5,0,3,0,70,0,0,0
oxwhirl/wqmix,https://github.com/oxwhirl/wqmix,False,2020-10-21 13:59:28,Code for Weighted QMIX,[],76,3,26,0,1,Python,72,6,0,1,0,3,0,0,0
dhlab-epfl/dhSegment-torch,https://github.com/dhlab-epfl/dhSegment-torch,False,2019-12-10 09:27:52,dhSegment on pytorch,[],26,7,7,1,8,Python,17792,5,2,4,1,572,0,0,0
bayesiains/nsf,https://github.com/bayesiains/nsf,False,2019-06-10 13:21:58,Code for Neural Spline Flows paper,[],215,12,41,0,4,Python,145,5,2,1,0,21,0,0,0
YiqinYang/ICQ,https://github.com/YiqinYang/ICQ,False,2021-06-24 04:33:23,"Codes accompanying the paper ""Believe What You See: Implicit Constraint Approach for Offline Multi-Agent Reinforcement Learning"" (NeurIPS 2021 Spotlight https://arxiv.org/abs/2106.03400)","['deep-reinforcement-learning', 'deep-rl', 'multi-agent-reinforcement-learning', 'mutli-agent', 'offline', 'pytorch', 'reinforcement-learning']",41,1,7,0,2,Python,1105,4,0,1,0,69,0,0,0
craigmacartney/Wave-U-Net-For-Speech-Enhancement,https://github.com/craigmacartney/Wave-U-Net-For-Speech-Enhancement,False,2018-11-29 18:48:42,"Improved speech enhancement with the Wave-U-Net, a deep convolutional neural network architecture for audio source separation, implemented for the task of speech enhancement in the time-domain.",[],171,6,37,0,1,Python,8781,6,0,1,0,6,2,0,0
PacktPublishing/Deep-Learning-with-Keras,https://github.com/PacktPublishing/Deep-Learning-with-Keras,False,2017-04-21 09:31:27,Code repository for Deep Learning with Keras published by Packt,[],1041,103,729,0,7,Jupyter Notebook,1723,2,2,1,0,75,1,0,0
Yusufma03/DPFRL,https://github.com/Yusufma03/DPFRL,False,2020-01-29 02:45:42,Discriminative Particle Filter Reinforcement Learning for Complex Partial Observations (ICLR 2020),[],23,5,2,0,2,Python,52,2,1,2,0,7,0,0,0
amtseng/fourier_attribution_priors,https://github.com/amtseng/fourier_attribution_priors,False,2019-09-12 00:17:39,An attribution prior for deep learning based on Fourier transforms,"['attribution-priors', 'deep-learning', 'genomics', 'interpretability', 'fourier']",8,2,1,0,1,Jupyter Notebook,101611,0,0,2,0,209,0,0,0
guilk/VLC,https://github.com/guilk/VLC,False,2022-05-18 21:00:12,"Research code for ""Training Vision-Language Transformers from Captions Alone""",[],24,5,3,2,1,Python,387,0,0,1,2,9,0,0,0
tgangwani/BMIL,https://github.com/tgangwani/BMIL,False,2019-06-19 08:37:24,"Pytorch code for ""Learning Belief Representations for Imitation Learning in POMDPs"" (UAI 2019)","['reinforcement-learning', 'imitation-learning', 'deep-learning', 'pomdps', 'pytorch']",16,3,5,0,1,Python,516,2,0,1,0,5,0,0,0
vmasrani/ml_project_skeleton,https://github.com/vmasrani/ml_project_skeleton,False,2019-01-25 20:43:49,Lightweight project skeleton for machine learning projects using wandb and sacred,[],5,2,1,0,1,TeX,762,0,0,1,0,28,0,0,0
wenwei202/iss-rnns,https://github.com/wenwei202/iss-rnns,False,2017-09-07 19:38:31,Sparse Recurrent Neural Networks -- Pruning Connections and Hidden Sizes (TensorFlow),"['tensorflow', 'lstm', 'recurrent-neural-networks', 'sparsity', 'model-compression', 'sparse-lstms', 'structure', 'iclr']",72,4,23,0,12,Python,9221,4,0,1,0,438,0,0,0
secondmind-labs/GPflux,https://github.com/secondmind-labs/GPflux,False,2021-03-22 17:48:53,Deep GPs built on top of TensorFlow/Keras and GPflow,[],106,9,18,9,9,Python,193154,23,7,25,9,53,0,0,42
chaovven/PyRL,https://github.com/chaovven/PyRL,False,2020-02-25 10:13:41,"PyRL - Reinforcement Learning Framework in Pytorch (Policy Gradient, DQN, DDPG, TD3, PPO, SAC, etc.)","['pytorch', 'dqn', 'ddpg', 'td3', 'reinforcement-learning', 'deep-reinforcement-learning', 'ppo', 'soft-actor-critic']",30,3,1,0,2,Python,73,2,2,3,0,36,0,0,0
965694547/Hybrid-system-of-frame-wise-model-and-SEDT,https://github.com/965694547/Hybrid-system-of-frame-wise-model-and-SEDT,False,2022-06-21 02:46:57,,[],10,0,1,0,1,Python,3711,0,0,1,0,33,0,0,0
zurutech/zurutech.github.io,https://github.com/zurutech/zurutech.github.io,False,2018-01-24 15:57:43,Open source @ Zuru Tech,"['opensource', 'technology', 'blog']",5,9,17,0,25,SCSS,44830,0,0,6,0,510,0,0,193
rajatvd/WordGenerator,https://github.com/rajatvd/WordGenerator,False,2018-09-13 16:53:56,Code for my blog post on Generating Words from Embeddings,[],24,2,2,0,1,Python,31290,0,0,1,0,102,0,0,0
michael-kuhlmann/phoneme_rate_conversion,https://github.com/michael-kuhlmann/phoneme_rate_conversion,False,2022-09-05 13:29:01,"Supplementary code for the publication: ""Investigation into Target Speaking Rate Adaptation for Voice Conversion"" (INTERSPEECH 2022).",[],7,2,1,0,1,Python,25,0,0,1,0,6,0,0,0
semitable/seac,https://github.com/semitable/seac,False,2020-10-13 11:36:09,The official code base of Shared Experience Actor-Critic (NeurIPS2020),[],7,2,14,0,2,Python,935,2,0,1,0,17,0,0,0
amir-jafari/Deep-Learning,https://github.com/amir-jafari/Deep-Learning,False,2019-10-10 19:13:18,This is repository has all files and instruction needed for deep learning class.,[],11,1,17,0,1,Python,102665,0,0,1,0,76,0,0,0
nttcslab-sp/dnn_wpe,https://github.com/nttcslab-sp/dnn_wpe,False,2019-06-13 05:18:14,,[],86,5,30,1,1,Python,55,2,0,1,1,21,0,0,0
TTTREE/Trackor_base,https://github.com/TTTREE/Trackor_base,False,2019-09-05 07:50:20,"Implementation of ""Tracking without bells and whistles” and the multi-object tracking ""Tracktor"" .",[],11,1,1,0,1,Jupyter Notebook,5676,8,6,7,0,9,0,0,0
vmasrani/tvo_all_in,https://github.com/vmasrani/tvo_all_in,False,2020-06-29 20:39:36,,[],7,3,2,0,2,Python,61,3,3,4,0,18,0,0,0
ling-pan/RES,https://github.com/ling-pan/RES,False,2021-11-19 07:19:38,,[],15,2,1,0,1,Python,4284,2,0,1,0,4,0,0,0
LuoUndergradXJTU/TwiBot-22,https://github.com/LuoUndergradXJTU/TwiBot-22,False,2022-06-08 05:45:44,"Offical repository of TwiBot-22 @ NeurIPS 2022, Datasets and Benchmarks Track.",[],53,5,15,0,9,Python,2408,1,0,1,0,113,0,0,0
jzilly/RecurrentHighwayNetworks,https://github.com/jzilly/RecurrentHighwayNetworks,False,2016-10-07 12:05:13,"Recurrent Highway Networks - Implementations for Tensorflow, Torch7, Theano and Brainstorm","['tensorflow', 'torch', 'recurrent-highway-networks', 'penn-treebank']",405,23,69,0,3,Python,2009,3,1,2,0,27,0,0,0
maximilianigl/DVRL,https://github.com/maximilianigl/DVRL,False,2018-09-10 14:51:00,Deep Variational Reinforcement Learning,[],116,7,23,0,2,Jupyter Notebook,184,5,3,5,0,13,0,0,0
ninatu/everything_at_once,https://github.com/ninatu/everything_at_once,False,2022-03-27 15:05:27,"This is the official implementation of ""Everything at Once - Multi-modal Fusion Transformer for Video Retrieval"". CVPR 2022",[],40,2,8,0,1,Python,686,2,0,1,0,4,0,0,0
KinWaiCheuk/ReconVAT,https://github.com/KinWaiCheuk/ReconVAT,False,2021-07-06 03:21:53,ReconVAT: a semi-supervised automatic music transcription (AMT) model ,"['automatic-music-transcription', 'deep-learning', 'music', 'pytorch', 'semi-supervised-learning']",10,1,0,0,1,Python,7357,2,0,3,0,16,0,0,11
rwindsor1/biobank-self-supervised-alignment,https://github.com/rwindsor1/biobank-self-supervised-alignment,False,2021-03-11 14:11:20,Code for MICCAI 2021 submission 'Self-Supervised Multi-Modal Alignment For Whole Body Medical Imaging',[],10,2,3,0,1,Jupyter Notebook,17739,0,0,1,0,16,0,0,0
ahendriksen/on_the_fly,https://github.com/ahendriksen/on_the_fly,False,2019-05-10 14:58:54,"This package contains code accompanying the manuscript of ""On-the-Fly machine learning for improving image resolution in tomography"".",[],6,1,0,2,1,Python,9888,0,0,1,2,8,0,0,3
OptimusPrimus/dcase2019_task1b,https://github.com/OptimusPrimus/dcase2019_task1b,False,2019-06-12 10:43:52,DCASE 2019 Task 1b - Acoustic Scene Classification with mismatched recording devices ,[],7,1,3,0,2,Python,7067,0,0,2,0,67,0,0,0
zinengtang/TVLT,https://github.com/zinengtang/TVLT,False,2022-09-28 23:30:19,PyTorch code for “TVLT: Textless Vision-Language Transformer” (NeurIPS 2022),"['audio', 'pretraining', 'transformers', 'tvlt', 'vision-and-language', 'textless', 'vision-and-audio']",66,2,5,0,4,Jupyter Notebook,5622,0,0,1,0,25,0,0,0
HumanCompatibleAI/deep-rlsp,https://github.com/HumanCompatibleAI/deep-rlsp,False,2021-03-16 14:55:50,"Code accompanying ""Learning What To Do by Simulating the Past"", ICLR 2021.",[],24,7,7,0,1,Python,69260,0,0,1,0,2,0,0,0
Guzpenha/ConvRecProbingBERT,https://github.com/Guzpenha/ConvRecProbingBERT,False,2020-02-17 15:35:22,"Code for the paper ""What does BERT know about books, movies and music? Probing BERT for Conversational Recommendation"" at RecSys'20",[],18,2,6,0,1,Python,49956,3,3,4,0,159,0,0,0
skorch-dev/skorch,https://github.com/skorch-dev/skorch,False,2017-07-18 00:13:54,A scikit-learn compatible neural network library that wraps PyTorch,"['scikit-learn', 'pytorch', 'machine-learning', 'hacktoberfest']",4771,79,325,11,48,Jupyter Notebook,7890,49,4,27,13,1019,4,0,0
OptimusPrimus/dcase2020_workshop,https://github.com/OptimusPrimus/dcase2020_workshop,False,2020-07-03 09:38:12,,[],8,2,2,0,1,Python,50,0,0,1,0,4,0,0,0
n-gao/pesnet,https://github.com/n-gao/pesnet,False,2021-09-28 06:32:12,"Reference implementation of ""Ab-Initio Potential Energy Surfaces by Pairing GNNs with Neural Wave Functions"" (ICLR, 2022)",[],11,1,2,0,1,Python,312,0,0,1,0,3,0,0,0
theislab/multicpa,https://github.com/theislab/multicpa,False,2022-07-05 11:04:15,,[],6,2,2,0,1,Python,278,0,0,1,0,4,0,0,0
rstrudel/rlbc,https://github.com/rstrudel/rlbc,False,2019-09-25 12:36:40,[ICRA2020] Learning policies for robotic manipulation,[],44,7,9,0,2,Python,104,2,0,1,0,10,0,0,0
Tviskaron/pogema-baselines,https://github.com/Tviskaron/pogema-baselines,False,2022-03-31 16:06:17,PPO and PyMARL baseline for Pogema environment,"['marl', 'pathfinding', 'ppo', 'qmix', 'reinforcement-learning']",7,1,1,0,2,Python,90,0,0,1,0,39,0,0,0
oleksost/LMC,https://github.com/oleksost/LMC,False,2021-10-25 16:21:17,"Codebase for the paper titled ""Continual learning with local module selection""",[],16,1,1,0,1,Jupyter Notebook,1666,0,0,1,0,8,0,0,0
clinplayer/Point2Skeleton,https://github.com/clinplayer/Point2Skeleton,False,2020-11-30 03:05:47,Point2Skeleton: Learning Skeletal Representations from Point Clouds (CVPR2021),[],148,6,25,0,1,Python,489,6,0,1,0,21,0,0,0
belinghy/SteppingStone,https://github.com/belinghy/SteppingStone,False,2019-06-27 00:16:16,ALLSTEPS: Curriculum-driven Learning of Stepping Stone Skills (SCA 2020),"['reinforcement-learning', 'computer-animation', 'locomotion-control', 'computer-graphics']",53,4,9,0,2,Python,123557,1,0,3,0,57,0,0,0
dhlab-epfl/dhSegment,https://github.com/dhlab-epfl/dhSegment,False,2017-07-13 14:08:24,Generic framework for historical document processing,"['tensorflow', 'segmentation', 'historical-data', 'python3', 'document-processing']",342,30,116,1,7,Python,6179,12,1,5,7,381,0,0,17
poloclub/jpeg-defense,https://github.com/poloclub/jpeg-defense,False,2018-02-05 18:42:21,"SHIELD: Fast, Practical Defense and Vaccination for Deep Learning using JPEG Compression","['jpeg-compression', 'deep-learning', 'vaccination', 'paper', 'shield', 'video-demo', 'defense', 'adversarial-machine-learning', 'security', 'tensorflow', 'imagenet-dataset', 'carlini-wagner', 'fgsm', 'i-fgsm', 'deepfool', 'dnn', 'attack', 'intel', 'georgia-tech']",81,33,7,0,6,Python,1837,3,2,5,0,63,0,0,17
khui/copacrr,https://github.com/khui/copacrr,False,2017-08-22 15:16:41,The code for COPACRR Neural IR model.,[],39,8,12,0,2,C,1837,1,0,1,0,33,0,0,0
Natlem/M-HTCN,https://github.com/Natlem/M-HTCN,False,2020-12-04 14:29:35,,[],8,2,3,0,2,Python,1075,1,0,1,0,90,0,0,0
princeton-vl/oasis,https://github.com/princeton-vl/oasis,False,2020-07-28 02:59:39,"Code for the CVPR 2020 paper ""OASIS: A Large-Scale Dataset for Single Image 3D in the Wild""",[],60,13,5,0,2,MATLAB,18893,4,0,2,0,19,0,0,0
EvilPsyCHo/Deep-Time-Series-Prediction,https://github.com/EvilPsyCHo/Deep-Time-Series-Prediction,False,2019-10-21 06:53:07,"Seq2Seq, Bert, Transformer, WaveNet for time series prediction.","['attention', 'wavenet', 'seq2seq', 'time-series-forecasting', 'series-prediction', 'regression', 'deep-learning', 'toturial', 'pytorch', 'lstm', 'kaggle', 'bert']",387,13,68,0,1,Python,4782,8,0,2,2,8,0,0,0
maartjeth/sacred-example-pytorch,https://github.com/maartjeth/sacred-example-pytorch,False,2018-10-17 20:52:07,Some example code that shows you how to use Sacred in a full Pytorch project.,[],24,3,6,0,1,Python,584,0,0,1,0,10,0,0,0
UNIR-Anonymous/UNIR,https://github.com/UNIR-Anonymous/UNIR,False,2018-12-13 18:29:31,Unsupervised Adversarial Image Reconstruction (UNIR),[],14,0,4,0,1,Python,18,3,0,1,0,2,0,0,0
mansicer/MAIC,https://github.com/mansicer/MAIC,False,2022-02-22 13:49:04,"The implementation of AAAI'22 paper ""Multi-Agent Incentive Communication via Decentralized Teammate Modeling"". ",[],24,1,8,0,1,Python,820,1,0,1,0,4,0,0,0
lzane/SiamFC-tf,https://github.com/lzane/SiamFC-tf,False,2018-06-04 05:23:15,"A TensorFlow implementation of the SiamFC tracker, use with your own camera and video, or integrate to your own project 实时物体追踪，封装API，可整合到自己的项目中","['tracking', 'siamese-network', 'real-time', 'siamese-fc', 'tensorflow', 'object-tracking', 'siamese']",22,3,15,0,3,Python,3024,0,0,1,0,26,0,0,0
wandb/examples,https://github.com/wandb/examples,False,2018-01-29 17:53:59,Example deep learning projects that use wandb's features.,[],786,20,245,0,47,Jupyter Notebook,161444,2,1,90,0,775,0,0,0
showlab/all-in-one,https://github.com/showlab/all-in-one,False,2022-03-14 13:35:03,[Arxiv2022] All in One: Exploring Unified Video-Language Pre-training,"['codebase', 'pre-training', 'video-language', 'pytorch']",155,4,13,0,1,Python,1605,2,0,1,0,28,0,0,0
yusuke0519/constrastive_predictive_coding,https://github.com/yusuke0519/constrastive_predictive_coding,False,2019-02-20 13:32:08,,[],5,3,0,0,1,Jupyter Notebook,4364,11,11,13,0,69,0,0,0
hahayonghuming/VDACs,https://github.com/hahayonghuming/VDACs,False,2020-07-17 15:32:36,Value-Decomposition Multi-Agent Actor-Critics,['multi-agent-reinforcement-learning'],29,1,3,0,1,Python,21768,12,8,9,0,151,0,0,0
Anterotesis/historical-texts,https://github.com/Anterotesis/historical-texts,False,2016-05-12 07:59:18,Collections of english historical texts and data relating to them,[],13,4,6,0,1,Shell,3477848,1,0,2,0,49,0,0,0
theislab/chemCPA,https://github.com/theislab/chemCPA,False,2021-07-06 10:08:11,"Code for ""Predicting Single-Cell Perturbation Responses for Unseen Drugs"", ICLR MLDD 2022 ",[],22,1,3,0,4,Jupyter Notebook,166483,2,0,26,0,154,1,0,0
sigeisler/reliable_gnn_via_robust_aggregation,https://github.com/sigeisler/reliable_gnn_via_robust_aggregation,False,2020-10-27 15:11:02,"This repository contains the official implementation of the paper ""Reliable Graph Neural Networks via Robust Aggregation"" (NeurIPS, 2020).","['graph', 'neural-networks', 'adversarial-robustness']",10,3,3,0,1,Python,324305,0,0,1,0,14,0,0,0
dfdazac/mpqe,https://github.com/dfdazac/mpqe,False,2019-03-14 13:11:04,"""Answering queries over Knowledge Graphs with Graph Convolutional Networks"" @ ICLR 2020 Workshop on Graph Representation Learning",[],11,4,1,0,2,Python,306,0,0,2,0,113,0,0,0
HumanCompatibleAI/eirli,https://github.com/HumanCompatibleAI/eirli,False,2020-07-08 01:00:54,"An Empirical Investigation of Representation Learning for Imitation (EIRLI), NeurIPS'21","['machine-learning', 'imitation-learning', 'representation-learning', 'pytorch', 'self-supervised-learning']",29,9,3,0,6,Python,102797,6,5,19,0,2353,0,0,0
sally20921/simclr,https://github.com/sally20921/simclr,False,2020-05-12 01:39:11,This code is a reproduction of SimCLR framework in PyTorch,[],11,1,10,0,1,Python,321,0,0,1,0,32,0,0,0
valeoai/PCAM,https://github.com/valeoai/PCAM,False,2021-07-30 12:21:17,,[],24,5,5,1,3,Python,974,0,0,1,1,13,0,0,0
abojchevski/sparse_smoothing,https://github.com/abojchevski/sparse_smoothing,False,2020-07-15 18:45:05,"Implementation of the certificates proposed in the paper ""Efficient Robustness Certificates for Discrete Data: Sparsity-Aware Randomized Smoothing for Graphs, Images and More""",[],28,1,4,0,1,Python,15324,1,1,1,0,8,0,0,0
GoodAI/badger-2020,https://github.com/GoodAI/badger-2020,False,2020-02-25 14:15:24,Code and blog posts related to badger research in 2020,[],7,5,1,0,3,Python,325155,1,0,1,0,10,0,0,0
arthurmensch/modl,https://github.com/arthurmensch/modl,False,2016-02-09 10:04:16,Randomized online matrix factorization,[],124,5,45,2,3,Python,7072,5,3,28,11,401,0,0,8
openai/iaf,https://github.com/openai/iaf,False,2016-06-15 23:46:20,"Code for reproducing key results in the paper ""Improving Variational Inference with Inverse Autoregressive Flow""",['paper'],482,153,123,0,4,Python,138,13,2,2,0,21,0,0,0
robocomp/grasping,https://github.com/robocomp/grasping,False,2020-05-10 08:46:41,GSoC 2020 DNN’s for precise manipulation of household objects.,[],10,9,4,0,2,Python,73406,0,0,1,0,186,0,0,0
lich14/CDS,https://github.com/lich14/CDS,False,2021-06-04 01:45:42,[NeurIPS 2021] CDS achieves remarkable success in challenging benchmarks SMAC and GRF by balancing sharing and diversity.,"['marl', 'reinforcement-learning']",51,1,13,0,1,Python,1376,1,0,1,0,26,0,0,0
ruizhaogit/maximum_entropy_population_based_training,https://github.com/ruizhaogit/maximum_entropy_population_based_training,False,2022-03-21 03:09:54,Maximum Entropy Population Based Training for Zero-Shot Human-AI Coordination,[],11,2,2,0,1,Python,40,2,0,1,0,3,0,0,0
fgnt/sms_wsj,https://github.com/fgnt/sms_wsj,False,2019-10-23 07:47:30,SMS-WSJ: Spatialized Multi-Speaker Wall Street Journal database for multi-channel source separation and recognition,[],66,8,21,0,9,Python,485,0,0,1,0,416,0,0,0
YivanZhang/lio,https://github.com/YivanZhang/lio,False,2020-10-22 13:51:13,Learning from Indirect Observations,[],7,1,0,0,1,Jupyter Notebook,4664,0,0,1,0,94,0,0,0
AAbercrombie0492/Sacred_Deep_Learning,https://github.com/AAbercrombie0492/Sacred_Deep_Learning,False,2017-05-07 23:10:12,Infrastructure for iterative and organized experimentation with CNN image classification.,[],9,3,2,0,1,Python,1142,0,0,1,0,5,0,0,0
SwapneelM/Protobot,https://github.com/SwapneelM/Protobot,False,2018-10-30 14:06:16,Prototyping a Chatbot using Jack the Reader,"['natural-language-processing', 'chatbot', 'machine-comprehension', 'webapp']",5,1,0,0,2,Python,85843,13,13,14,0,16,0,0,0
dhlab-epfl/dhSegment-text,https://github.com/dhlab-epfl/dhSegment-text,False,2020-09-17 12:47:45,Fork of dhSegment for experiments on visual and textual feature combination.,[],11,7,1,2,6,Python,6547,0,0,1,2,423,0,0,0
fepegar/gestures-miccai-2021,https://github.com/fepegar/gestures-miccai-2021,False,2021-07-05 10:07:44,"Code for ""Pérez-García et al. 2021, Transfer Learning of Deep Spatiotemporal Networks to Model Arbitrarily Long Videos of Seizures, MICCAI 2021"".","['miccai', 'miccai-2021', 'video-understanding', 'video', 'epilepsy', 'cnn', 'classification']",6,2,2,0,1,Python,801,0,0,1,0,6,0,0,0
Georgetown-IR-Lab/emnlp17-depression,https://github.com/Georgetown-IR-Lab/emnlp17-depression,False,2017-09-08 15:15:15,,[],11,4,9,0,1,Python,152,0,0,2,0,4,0,0,4
elbaro/tinder,https://github.com/elbaro/tinder,False,2017-12-16 20:19:43,Pytorch Utils,"['tinder', 'pytorch']",5,3,0,1,1,Python,5977,1,0,2,1,171,0,0,44
mlvc-lab/AIChallenge_4th_Round1,https://github.com/mlvc-lab/AIChallenge_4th_Round1,False,2020-07-16 06:50:22,AI-Challenge base code,[],23,4,0,0,7,Python,74255,0,0,3,0,91,0,0,0
oxwhirl/treeqn,https://github.com/oxwhirl/treeqn,False,2018-03-08 10:35:13,,"['reinforcement-learning', 'deep-learning', 'deep-reinforcement-learning', 'pytorch', 'openai-gym']",86,10,17,0,3,Python,48,2,1,1,0,8,0,0,0
deepmind/deepmind-research,https://github.com/deepmind/deepmind-research,False,2019-01-15 09:54:13,This repository contains implementations and illustrative code to accompany DeepMind publications,[],10973,318,2259,0,67,Jupyter Notebook,94357,139,19,1,0,350,2,0,0
wjh720/QPLEX,https://github.com/wjh720/QPLEX,False,2020-08-16 02:08:15,,[],59,4,22,0,1,Python,585,4,0,1,0,5,0,0,0
pdoublerainbow/bisenet-tensorflow,https://github.com/pdoublerainbow/bisenet-tensorflow,False,2019-05-17 11:17:20,A re-implement of bisenet by tensorflow,[],30,2,17,0,1,Python,588866,9,0,1,0,47,0,0,0
nnaisense/MAGE,https://github.com/nnaisense/MAGE,False,2020-04-23 08:20:08,Learning Action-Value Gradients in Model-based Policy Optimization,[],29,7,7,0,2,Python,3196,0,0,1,0,11,0,0,0
jambo6/generalised-signature-method,https://github.com/jambo6/generalised-signature-method,False,2020-06-02 11:53:15,"Code for: ""A Generalised Signature Method for Time Series""",[],40,3,7,0,3,Python,2484,1,0,1,0,10,0,0,0
pudae/kaggle-understanding-clouds,https://github.com/pudae/kaggle-understanding-clouds,False,2019-11-20 05:54:51,Code for 1st place solution in Understanding Clouds from Satellite Images Challenge.,[],204,5,54,0,1,Python,78,13,4,5,0,17,0,0,0
amyxlu/CPCProt,https://github.com/amyxlu/CPCProt,False,2020-10-08 01:14:06,"Parameter-efficient embeddings for proteins, pretrained using a contrastive loss.",[],14,2,6,0,2,Python,112,1,0,1,0,5,0,0,0
fkluger/tnt-battlesnake,https://github.com/fkluger/tnt-battlesnake,False,2017-12-19 15:01:59,,[],9,5,6,1,3,Python,385,13,10,13,2,300,0,0,0
Frankluox/LightningFSL,https://github.com/Frankluox/LightningFSL,False,2021-07-24 15:28:17,LightningFSL: Pytorch-Lightning implementations of Few-Shot Learning models.,"['machine-learning', 'few-shot-learning', 'image-classification', 'computer-vision', 'pytorch-lightning']",73,3,15,0,1,Python,124,0,0,1,0,109,0,0,0
gasteigerjo/gtn,https://github.com/gasteigerjo/gtn,False,2021-07-11 23:36:22,"Graph transport network (GTN), as proposed in ""Scalable Optimal Transport in High Dimensions for Graph Distances, Embedding Alignment, and More"" (ICML 2021)","['machine-learning', 'paper', 'graph-neural-network', 'graph-distance']",14,1,3,0,1,Jupyter Notebook,8217,0,0,1,0,8,0,0,0
maximilianigl/rl-msol,https://github.com/maximilianigl/rl-msol,False,2020-06-19 18:33:18,"Repository for ""Multitask Soft Option Learning""",[],6,2,0,0,1,Python,56,0,0,1,0,10,0,0,0
graphcore/examples,https://github.com/graphcore/examples,False,2018-08-08 07:29:17,Example code and applications for machine learning on Graphcore IPUs,"['machine-learning', 'deep-learning', 'graphcore']",267,51,69,0,13,Python,98023,16,16,18,7,64,0,0,0
david-lindner/idrl,https://github.com/david-lindner/idrl,False,2021-10-26 14:07:18,"Code accompanying the paper ""Information Directed Reward Learning for Reinforcement Learning"" (NeurIPS 2021).",[],8,3,1,0,1,Python,729,0,0,1,0,2,0,0,0
NolenChen/3DStructurePoints,https://github.com/NolenChen/3DStructurePoints,False,2020-02-22 11:54:55,,[],68,6,14,0,1,Python,3927,8,2,2,0,26,0,0,9
activatedgeek/understanding-bayesian-classification,https://github.com/activatedgeek/understanding-bayesian-classification,False,2022-03-30 03:14:38," On Uncertainty, Tempering, and Data Augmentation in Bayesian Classification","['bayesian-inference', 'deep-learning', 'bayesian-neural-networks', 'classification', 'uncertainty-quantification', 'aleatoric-uncertainty', 'machine-learning', 'paper', 'research']",16,1,1,0,1,Jupyter Notebook,23743,0,0,1,0,2,0,0,0
pajotarthur/unsupervised_image_inpaiting,https://github.com/pajotarthur/unsupervised_image_inpaiting,False,2019-04-05 19:09:18,Code For Unsupervised Adversarial Image Inpaiting paper,[],10,1,1,0,3,Python,139,1,0,1,0,69,0,0,0
liyheng/FOP,https://github.com/liyheng/FOP,False,2021-06-28 02:55:13,,[],7,1,5,0,1,Python,85,1,0,1,0,15,0,0,0
gasteigerjo/dimenet,https://github.com/gasteigerjo/dimenet,False,2020-02-14 12:40:15,"DimeNet and DimeNet++ models, as proposed in ""Directional Message Passing for Molecular Graphs"" (ICLR 2020) and ""Fast and Uncertainty-Aware Directional Message Passing for Non-Equilibrium Molecules"" (NeurIPS-W 2020)","['paper', 'architecture', 'pretrained-models']",209,4,39,0,1,Python,227858,3,0,1,0,99,0,0,0
fteufel/PyTorch-GRU-D,https://github.com/fteufel/PyTorch-GRU-D,False,2019-12-28 22:23:40,"PyTorch Implementation of GRU-D from ""Recurrent Neural Networks for Multivariate Time Series with Missing Values"" https://arxiv.org/abs/1606.01865",[],16,3,3,0,1,Python,16,2,0,1,0,10,0,0,0
KuaiReco/ks-constrained-rl-rs,https://github.com/KuaiReco/ks-constrained-rl-rs,False,2022-02-10 10:02:00,,[],5,1,1,0,0,Python,1076,0,0,1,0,4,0,0,0
yi-ming-qian/interplane,https://github.com/yi-ming-qian/interplane,False,2020-04-24 06:01:29,,[],36,7,3,0,2,Python,93481,5,0,1,0,11,0,0,0
ischlag/Fast-Weight-Memory-public,https://github.com/ischlag/Fast-Weight-Memory-public,False,2020-11-16 08:59:22,Official code repository of the paper Learning Associative Inference Using Fast Weight Memory by Schlag et al.,[],18,3,5,0,1,Jupyter Notebook,5098,0,0,1,0,8,0,0,0
fabioperez/skin-data-augmentation,https://github.com/fabioperez/skin-data-augmentation,False,2018-08-03 11:21:45,Source code for the paper 'Data Augmentation for Skin Lesion Analysis' - Best Paper Award at the ISIC Skin Image Analysis Workshop @ MICCAI 2018,"['data-augmentation', 'pytorch', 'melanoma', 'deep-learning', 'computer-vision', 'skin-lesion-analysis', 'melanoma-classification']",66,4,17,0,1,Python,3796,2,0,1,0,5,0,0,0
albertogaspar/dts,https://github.com/albertogaspar/dts,False,2019-08-06 09:26:15,A Keras library for multi-step time-series forecasting.,"['deep-learning', 'time-series', 'recurrent-neural-networks', 'temporal-convolutional-network', 'seq2seq', 'lstm', 'gru', 'time-series-forecasting', 'multi-step-ahead-forecasting']",142,7,38,0,1,Python,1395,3,0,1,0,45,0,0,0
shagunsodhani/pregel,https://github.com/shagunsodhani/pregel,False,2017-11-08 20:58:16,Tensorflow implementation of Graph Convolutional Network,"['graph-convolutional-network', 'tensorflow']",77,5,10,1,2,Python,5446,2,1,4,1,67,0,0,12
arthurmensch/didyprog,https://github.com/arthurmensch/didyprog,False,2018-05-17 14:37:38,Differentiable Dynamic Programming,[],64,4,17,0,0,Python,128,8,1,1,0,27,0,0,0
