Repo,Link,Archived,Creation Date,Description,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments
kylegallatin/mlops-pipeline,https://github.com/kylegallatin/mlops-pipeline,False,2020-11-04 00:21:26,,[],15,2,22,0,0,Python,764,2,1,1,0,10,0,0,0
Azure-Samples/azure-databricks-mlops-mlflow,https://github.com/Azure-Samples/azure-databricks-mlops-mlflow,False,2021-01-29 07:27:13,Azure Databricks MLOps sample for Python based source code using MLflow without using MLflow Project.,"['azure', 'databricks', 'databricks-notebooks', 'mlflow', 'mlflow-projects', 'mlops', 'ml', 'ml-production', 'ml-monitoring', 'ml-ops', 'ml-operations', 'python']",44,12,31,0,6,Jupyter Notebook,3360,1,0,2,0,109,0,0,0
databricks-edu/Deploying-ML-Models-At-Scale,https://github.com/databricks-edu/Deploying-ML-Models-At-Scale,False,2020-09-02 17:28:49,,[],29,6,50,0,1,Python,40688,0,0,2,0,26,0,0,0
AdesholaAfolabi/slik_python_package,https://github.com/AdesholaAfolabi/slik_python_package,False,2020-08-18 08:43:38,A data wrangling and modeling tool.,"['data-science', 'deep-learning', 'machine-learning', 'python', 'python-library']",57,1,9,0,5,Jupyter Notebook,42850,1,1,4,0,403,2,0,0
shimopino/papers-challenge,https://github.com/shimopino/papers-challenge,False,2019-08-12 04:31:52,Paper Reading List I have already read,[],30,5,2,0,2,Jupyter Notebook,44569,236,0,2,0,458,0,0,0
nasa/delta,https://github.com/nasa/delta,False,2020-05-01 15:55:30,Deep Learning for Satellite Imagery,"['deep-learning', 'machine-learning', 'remote-sensing', 'usg-artificial-intelligence']",172,15,58,5,10,Python,10356,2,0,6,5,724,0,0,9
mrudulan/DevPlatv2Template,https://github.com/mrudulan/DevPlatv2Template,False,2020-08-24 22:25:59,,[],5,1,12,0,4,Python,364,2,2,1,0,195,0,0,0
darshikaf/mlflow-tracking-server-with-minio,https://github.com/darshikaf/mlflow-tracking-server-with-minio,False,2020-04-18 23:26:02,Dockerized MLFlow Tracking server with minIO artifact storage server.,[],10,2,4,0,1,Python,6,0,0,1,0,4,0,0,0
algorithmiaio/mlflow-algorithmia,https://github.com/algorithmiaio/mlflow-algorithmia,False,2020-11-24 14:32:58,mlflow extension for Algorithmia,[],6,3,0,0,1,Python,97,0,0,1,6,28,0,0,0
retkowsky/Azure-Databricks-Workshop,https://github.com/retkowsky/Azure-Databricks-Workshop,False,2020-07-06 08:34:18,Azure Databricks workshop,"['azure-databricks', 'spark']",5,2,5,0,1,Jupyter Notebook,2127,0,0,1,0,10,0,0,0
microsoft/qlib,https://github.com/microsoft/qlib,False,2020-08-14 06:46:00,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research, and create the value of AI technologies in quantitative investment. With Qlib, you can easily try your ideas to create better Quant investment strategies. An increasing number of  SOTA Quant research works/papers are released in Qlib.","['quantitative-finance', 'machine-learning', 'stock-data', 'platform', 'finance', 'algorithmic-trading', 'python', 'investment', 'quant', 'quantitative-trading', 'quant-dataset', 'quant-models', 'auto-quant', 'fintech', 'research-paper', 'paper', 'research', 'deep-learning']",9790,243,1752,15,97,Python,16066,229,50,39,18,1851,9,0,0
pasqualedem/CrowdCounting-on-VisDrone2020,https://github.com/pasqualedem/CrowdCounting-on-VisDrone2020,False,2021-05-22 07:23:24,,[],7,1,0,0,4,Python,4342,0,0,1,0,362,0,0,0
GuinsooLab/darkseal,https://github.com/GuinsooLab/darkseal,False,2022-07-03 06:38:43,"A Single place to Discover, Collaborate, and Get your data right","['metadata', 'catalog', 'data-catalog', 'data-discovery', 'data-platform', 'data-structures', 'metadata-management', 'metadata-standard']",12,1,3,2,1,TypeScript,174905,1,0,6,3,39,0,0,0
yueureka/WildFireDetection,https://github.com/yueureka/WildFireDetection,False,2020-06-09 03:56:49,Using U-Net Model to Detect Wildfire from Satellite Imagery ,"['wildfire', 'satellite-imagery', 'wildfire-detection', 'unet-model', 'streamlit', 'databricks', 'deep-learning', 'docker', 'ai', 'sparkaisummit']",46,4,17,0,4,HTML,65580,3,3,5,0,59,0,0,0
mlflow/mlflow-export-import,https://github.com/mlflow/mlflow-export-import,False,2022-05-25 18:34:52,,[],28,5,13,0,3,HTML,1405,18,3,6,0,463,0,0,0
mihail911/fake-news,https://github.com/mihail911/fake-news,False,2020-09-18 05:59:08,Building a fake news detector from initial ideation to model deployment,"['machinelearning', 'deeplearning', 'mlops', 'natural-language-processing', 'nlp', 'pytorch', 'scikit-learn']",122,8,51,0,1,Jupyter Notebook,2751,1,0,1,0,10,0,0,0
khuyentran1401/reproducible-data-science,https://github.com/khuyentran1401/reproducible-data-science,False,2022-03-25 01:33:44,Tutorials on creating a reproducible and maintainable data science project,"['data-science', 'python', 'machine-learning', 'mlops', 'mlops-workflow']",78,3,17,0,1,Jupyter Notebook,4059,3,0,2,0,24,0,0,21
PacktPublishing/EngineeringMLOps,https://github.com/PacktPublishing/EngineeringMLOps,False,2020-08-14 11:56:15,"Engineering MLOps, published by Packt",[],116,7,92,0,5,Jupyter Notebook,2709,3,0,1,0,24,0,0,0
IBM/data-science-best-practices,https://github.com/IBM/data-science-best-practices,False,2021-05-03 21:02:42,"The goal of this repository is to enable data scientists and ML engineers to develop data science use cases and making it ready for production use. This means focusing on the versioning, scalability, monitoring and engineering of the solution.","['ai', 'python', 'devops', 'machine-learning', 'mlops', 'ibm', 'analytics', 'data-science', 'datascience', 'best-practices', 'bestpractices']",59,6,20,0,6,Ruby,21772,0,0,1,0,31,0,0,10
floscha/papermill-mlflow-template,https://github.com/floscha/papermill-mlflow-template,False,2019-03-30 17:53:12,A simple template for using MLflow from Papermill,"['jupyter-notebook', 'papermill', 'mlflow', 'mlflow-tracking-server']",6,1,3,0,2,Jupyter Notebook,51,8,8,9,0,28,0,0,0
hskaailabcv/source,https://github.com/hskaailabcv/source,False,2019-03-21 17:44:37,,[],11,5,3,0,2,Jupyter Notebook,55106,1,1,2,0,25,0,0,0
aporia-ai/mlplatform-workshop,https://github.com/aporia-ai/mlplatform-workshop,False,2021-06-09 20:42:22,"🍫 Example code for a basic ML Platform based on Pulumi, FastAPI, DVC, MLFlow and more","['mlops', 'machine-learning', 'devops']",360,11,52,0,2,TypeScript,614,2,0,3,0,19,1,0,0
microsoft/protein-sequence-models,https://github.com/microsoft/protein-sequence-models,False,2021-05-20 20:54:25,,[],99,6,16,0,6,Python,7491,4,0,5,0,375,0,0,0
databricks/automl,https://github.com/databricks/automl,False,2021-08-06 23:02:15,,[],15,8,11,10,10,Python,171,1,0,12,30,85,0,0,0
tsterbak/pydataberlin-2019,https://github.com/tsterbak/pydataberlin-2019,False,2019-08-09 11:16:33,"This Repository contains the material for my tutorial ""Managing the end-to-end machine learning lifecycle with MLFlow"" at pyData/pyCon Berlin 2019.",[],37,3,44,0,4,Jupyter Notebook,291,4,3,4,0,36,0,0,0
PacktPublishing/Machine-Learning-Engineering-with-MLflow,https://github.com/PacktPublishing/Machine-Learning-Engineering-with-MLflow,False,2020-09-14 12:40:08,"Machine Learning Engineering with MLflow, published by Packt",[],73,8,54,0,6,HTML,3266,11,1,3,0,49,0,0,0
takashiishida/flooding,https://github.com/takashiishida/flooding,False,2020-02-10 03:52:07,Code for flooding,[],77,5,6,0,3,Python,441,0,0,2,0,29,0,0,0
codecypher/LearnAI,https://github.com/codecypher/LearnAI,False,2022-06-02 03:39:47,,[],6,2,0,0,1,Python,27474,0,0,1,0,106,0,0,0
kargarisaac/blog,https://github.com/kargarisaac/blog,False,2020-04-12 16:09:57,The repo for my blog posts,[],9,1,3,0,1,Jupyter Notebook,663871,5,4,7,0,311,0,0,278
lluissalord/radiology_ai,https://github.com/lluissalord/radiology_ai,False,2020-09-02 06:17:09,OpenSource project collaborating with a healthcare mutual insurance company (data provider) focusing on classifying knee frontal radiographies (DICOM) according to Schatzker classification (0 to 6).,"['pytorch', 'radiography', 'schatzker-classification', 'deep-learning', 'semi-supervised-learning', 'dicom-files']",5,4,0,0,1,Jupyter Notebook,61744,0,0,9,0,326,0,0,86
koernigo/databricksMLOpsAzureDemo,https://github.com/koernigo/databricksMLOpsAzureDemo,False,2021-02-04 18:16:41,,[],12,2,20,0,1,Python,17,0,0,1,0,8,0,0,0
lfbraz/azure-data-science-e2e,https://github.com/lfbraz/azure-data-science-e2e,False,2020-10-01 19:10:05,,[],22,5,7,0,4,Jupyter Notebook,4794,0,0,4,0,131,4,0,0
Azure/azureml-examples,https://github.com/Azure/azureml-examples,False,2020-08-21 18:04:26,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.","['azure', 'azureml', 'ml', 'azure-machine-learning', 'data-science']",818,2778,590,0,116,Jupyter Notebook,454923,216,157,289,0,659,9,0,23
Duankaiwen/LSNet,https://github.com/Duankaiwen/LSNet,False,2021-04-08 17:33:30,Location-Sensitive Visual Recognition with Cross-IOU Loss,"['object-detection', 'instance-segmentation', 'pose-estimation']",146,7,27,0,3,Python,28678,23,0,1,0,182,0,0,0
amesar/mlflow-tools,https://github.com/amesar/mlflow-tools,False,2020-01-09 22:01:53,Tools for MLflow,[],29,6,7,0,1,Python,339,2,0,1,2,147,0,0,0
anyscale/ray-summit-2022-training,https://github.com/anyscale/ray-summit-2022-training,False,2022-05-13 01:01:57,This is the GitHub Repo for Ray Summit Training 2022,[],9,3,3,0,8,Jupyter Notebook,59103,0,0,113,0,360,1,0,0
PacktPublishing/Machine-Learning-on-Kubernetes,https://github.com/PacktPublishing/Machine-Learning-on-Kubernetes,False,2021-10-25 10:46:26,"Machine Learning on Kubernetes, published by packt",[],29,8,23,0,6,Jupyter Notebook,368,4,0,1,0,230,0,0,0
SALT-NLP/Adaptive-Compositional-Modules,https://github.com/SALT-NLP/Adaptive-Compositional-Modules,False,2022-03-15 14:28:25,"Code for the ACL 2022 paper ""Continual Sequence Generation with Adaptive Compositional Modules""","['continual-learning', 'lifelong-learning', 'sequence-generation', 'natural-language-processing', 'adapter', 'parameter-efficient-learning', 'question-answering']",25,2,2,0,1,Python,2990,0,0,1,0,7,0,0,0
alejio/mlflow-tracking-action,https://github.com/alejio/mlflow-tracking-action,False,2020-09-01 17:54:53,Github Action for retrieving MLflow runs for use within a pull request workflow.,[],9,2,1,3,1,Python,24,1,0,1,4,18,0,0,0
dod-advana/gamechanger-ml,https://github.com/dod-advana/gamechanger-ml,False,2021-05-05 17:51:05,GAMECHANGER Machine Learning Repo,"['dod', 'policy-as-code', 'ml', 'machine-learning', 'python', 'nlp', 'natural-language-processing', 'transformer', 'mlops']",13,14,7,7,15,Python,182656,1,1,173,8,1245,0,0,0
SnapperML/SnapperML,https://github.com/SnapperML/SnapperML,False,2019-11-05 10:54:47,SnapperML is a framework for machine learning. It has many functionalities including scalability through docker instances and reproducibility.,"['mlops', 'machine-learning', 'data-science', 'reproducibility', 'cluster']",13,3,1,0,3,Python,84906,15,15,23,0,466,0,0,0
meteofrance/formation-mlflow,https://github.com/meteofrance/formation-mlflow,False,2020-04-10 09:55:52,"Une formation pour apprendre à utiliser ML Flow, un dashboard pour expériences de Machine Learning",[],7,3,0,0,1,Jupyter Notebook,158,2,2,3,0,12,0,0,0
boxkite-ml/boxkite,https://github.com/boxkite-ml/boxkite,False,2020-12-02 06:00:14,Concept drift monitoring for HA model servers.,[],95,2,10,3,5,Python,2492,13,7,9,3,167,0,0,0
udacity/cd0581-building-a-reproducible-model-workflow-exercises,https://github.com/udacity/cd0581-building-a-reproducible-model-workflow-exercises,False,2022-05-06 17:01:54,Exercise Staters and solutions for cd0581-building-a-reproducible-model-workflow by Giacomo Vianello,[],8,4,21,0,1,Jupyter Notebook,5799,8,0,2,0,2,0,0,0
osin-vladimir/mlflow_tutorial,https://github.com/osin-vladimir/mlflow_tutorial,False,2019-09-25 09:13:03,Managing machine learning life-cycle with MLflow tutorial ,"['data-science', 'machine-learning', 'mlflow', 'lifecycle']",20,2,11,0,1,Jupyter Notebook,1285,2,2,4,0,25,0,0,0
PacktPublishing/Azure-Data-Scientist-Associate-Certification-Guide,https://github.com/PacktPublishing/Azure-Data-Scientist-Associate-Certification-Guide,False,2020-08-20 15:21:35,"Microsoft Certified: Azure Data Scientist Associate Certification Guide, published by Packt",[],28,6,21,0,5,Jupyter Notebook,1947,0,0,1,0,69,0,0,0
sayalaruano/100DaysOfMLCode,https://github.com/sayalaruano/100DaysOfMLCode,False,2021-09-10 15:05:32,My progress log and projects I have worked on during the 100DaysOfMLCode challenge ,[],11,1,2,0,1,Jupyter Notebook,211848,0,0,1,0,100,0,0,0
Nintorac/NeuralDX7,https://github.com/Nintorac/NeuralDX7,False,2020-05-14 00:21:57,Deep models related to the Yamaha DX7,[],129,8,10,0,1,Python,87,1,0,3,0,11,0,0,0
cortexlabs/nucleus,https://github.com/cortexlabs/nucleus,False,2021-11-12 18:44:16,Cortex-compatible model server for Python and TensorFlow,[],14,2,0,4,2,Python,245,0,0,3,4,16,0,0,0
Clearbox-AI/clearbox-wrapper,https://github.com/Clearbox-AI/clearbox-wrapper,False,2020-05-22 09:41:50,An agnostic wrapper for the most common ML frameworks.,[],10,5,0,16,3,Python,5987,2,0,2,16,158,0,0,0
violet-zct/swarm-distillation-zero-shot,https://github.com/violet-zct/swarm-distillation-zero-shot,False,2021-10-24 04:38:00,,[],11,2,1,0,421,Python,81741,0,0,288,80,8702,0,0,0
ziritrion/mlopszoomcamp,https://github.com/ziritrion/mlopszoomcamp,False,2022-05-16 19:23:10,Homework and notes for the DataTalks.Club MLOps Zoomcamp,[],6,2,1,0,1,Jupyter Notebook,62,0,0,1,0,14,0,0,0
liartem/mlops-zoomcamp,https://github.com/liartem/mlops-zoomcamp,False,2022-05-23 09:35:29,,[],12,1,1,0,1,Python,41427,0,0,1,0,127,0,0,0
YiSyuanChen/MTL-ABS,https://github.com/YiSyuanChen/MTL-ABS,False,2021-01-31 12:50:12,"Original PyTorch implementation for AAAI 2021 Paper ""Meta-Transfer Learning for Low-Resrouce Abstractive Summarization"" by Yi-Syuan Chen and Hong-Han Shuai.","['meta-learning', 'transfer-learning', 'low-resource', 'abstractive-summarization']",19,1,3,0,1,Python,365,0,0,1,0,8,0,0,0
solliancenet/Azure-Machine-Learning-Dev-Guide,https://github.com/solliancenet/Azure-Machine-Learning-Dev-Guide,False,2019-05-08 16:39:27,,[],9,11,8,0,5,,30083,0,0,1,0,277,0,0,0
salesforce/CodeRL,https://github.com/salesforce/CodeRL,False,2022-06-30 02:54:36,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning.,"['ai', 'codegeneration', 'languagemodel', 'machinelearning', 'programsynthesis', 'reinforcementlearning']",180,13,21,0,3,Python,24930,11,9,10,0,32,0,0,0
josephdviviano/saliency-red-herring,https://github.com/josephdviviano/saliency-red-herring,False,2021-02-05 22:49:46,"Code for Saliency is a Possible Red Herring When Diagnosing Poor Generalization, Viviano et al ICLR 2021",[],6,2,0,0,4,Jupyter Notebook,76538,0,0,2,0,632,0,0,0
ghostcat404/MLops_setup,https://github.com/ghostcat404/MLops_setup,False,2021-06-01 12:56:06,,"['jenkins-setup', 'jenkins-multibranch-pipeline', 'gitlab-server', 'plot', 'mlflow', 'minio']",5,1,0,0,1,Shell,1074,0,0,3,0,36,0,0,0
AICoE/prometheus-anomaly-detector,https://github.com/AICoE/prometheus-anomaly-detector,False,2019-05-15 19:10:22,A newer more updated version of the prometheus anomaly detector (https://github.com/AICoE/prometheus-anomaly-detector-legacy),"['hacktoberfest', 'metric-data', 'prometheus-metrics', 'prometheus-anomaly-detector', 'predicted-metrics', 'prophet-model']",486,20,118,0,14,Jupyter Notebook,11036,9,5,18,0,156,0,0,0
layerai/sdk,https://github.com/layerai/sdk,False,2022-04-25 17:42:30,Metadata store for Production ML,"['machine-learning', 'collaboration', 'data-science', 'data-versioning', 'deep-learning', 'experiment-tracking', 'hyperparameter-optimization', 'hyperparameter-tuning', 'keras', 'mlops', 'model-versioning', 'python', 'pytorch', 'reinforcement-learning', 'sklearn', 'tensorflow']",89,8,4,276,15,Python,2328,2,0,36,278,414,1,0,0
kelsey-huntzberry/DataAnalysisLab,https://github.com/kelsey-huntzberry/DataAnalysisLab,False,2019-07-24 02:53:21,,[],11,0,5,0,2,Jupyter Notebook,34727,0,0,2,0,219,0,0,0
ahmedbesbes/mlflow,https://github.com/ahmedbesbes/mlflow,False,2021-02-14 18:56:18,Introduction to MLflow with a demo locally and how to set it on AWS,"['mlflow', 'mlflow-tracking-server', 'mlflow-tracking']",33,1,18,0,2,Jupyter Notebook,1670,0,0,1,0,16,0,0,0
jrzaurin/ml-pipeline,https://github.com/jrzaurin/ml-pipeline,False,2019-02-25 09:38:33,Using Kafka-Python to illustrate a ML production pipeline,"['machine-learning', 'kafka-python', 'lightgbm', 'hyperopt', 'mlflow', 'hyperparameter-optimization']",90,5,45,0,2,Jupyter Notebook,20812,8,8,11,0,40,0,0,0
Chris-hughes10/pytorch-accelerated,https://github.com/Chris-hughes10/pytorch-accelerated,False,2021-10-13 14:36:11,"A lightweight library designed to accelerate the process of training PyTorch models by providing a minimal, but extensible training loop which is flexible enough to handle the majority of use cases, and capable of utilizing different hardware options with no code changes required. Docs: https://pytorch-accelerated.readthedocs.io/en/latest/ ","['pytorch', 'deep-learning', 'training', 'timm-examples', 'pytorch-tutorial', 'huggingface-examples', 'huggingface-accelerate']",92,2,11,27,3,Python,249,0,0,1,30,102,0,0,0
liangjiandeng/DLPan-Toolbox,https://github.com/liangjiandeng/DLPan-Toolbox,False,2022-07-01 12:45:00,DLPan Toolbox for Pansharpening,[],54,2,5,0,2,Python,85600,2,0,1,0,168,0,0,0
GraemeMalcolm/DP100,https://github.com/GraemeMalcolm/DP100,False,2020-11-04 18:16:05,,[],9,2,4,0,1,Jupyter Notebook,513,0,0,1,0,19,0,0,0
reiase/hyperparameter,https://github.com/reiase/hyperparameter,False,2022-01-06 05:41:44,An elegant and lightweight configuration framework.,"['machine-learning', 'deep-learning', 'data-science', 'hyperparameters', 'hyperparameters-optimization', 'hyperparameters-tuning']",5,1,0,8,1,Python,599,0,0,2,10,56,0,0,45
bentoml/benchmark,https://github.com/bentoml/benchmark,False,2020-05-20 23:58:40,BentoML Performance Benchmark 🆚,[],7,5,5,0,1,Jupyter Notebook,326,1,0,2,0,10,0,0,0
MIC-DKFZ/image-time-series,https://github.com/MIC-DKFZ/image-time-series,False,2021-06-23 10:06:48,Code for deep learning-based glioma/tumor growth models,"['glioma', 'neural-processes', 'tumor-growth', 'attentive-neural-processes']",14,9,3,0,1,Python,506,1,0,3,0,55,0,0,0
nuric/pix2rule,https://github.com/nuric/pix2rule,False,2020-07-16 10:54:29,From pixels to symbolic rule learning,[],8,1,2,0,1,Jupyter Notebook,6491,0,0,1,1,363,0,0,0
databrickslabs/dbx,https://github.com/databrickslabs/dbx,False,2020-03-03 11:48:54,🧱 Databricks CLI eXtensions - aka dbx is a CLI tool for development and advanced Databricks workflows management.,"['databricks', 'databricks-api', 'databricks-cli', 'ci', 'cicd', 'mlops']",208,17,76,43,26,Python,1607,31,4,3,47,741,1,0,2
StatCan/aaw-kubeflow-mlops,https://github.com/StatCan/aaw-kubeflow-mlops,False,2020-07-14 20:23:59,Kubeflow MLOps pipeline using GitHub Actions,"['kubernetes', 'kubeflow', 'mlops', 'daaas', 'aaw']",13,12,3,0,2,Python,782,3,1,5,0,32,0,0,0
BenChaliah/TimeSeriesGAN,https://github.com/BenChaliah/TimeSeriesGAN,False,2022-09-14 07:30:51,"GANs for Time series analysis (Synthetic data generation, anomaly detection and interpolation), Hypertuning using Optuna, MLFlow and Databricks","['causal-convolution', 'databricks', 'dilated-convolution', 'generative-adversarial-network', 'hyperparameter-optimization', 'hyperparameter-tuning', 'mlops', 'spark', 'stock-market']",44,2,3,0,0,Jupyter Notebook,1037,1,0,1,0,1,0,0,0
kuutsav/MLOps,https://github.com/kuutsav/MLOps,False,2021-10-09 09:50:22,"MLOps template with examples for Data pipelines, ML workflow management, API development and Monitoring.","['mlops', 'dagster', 'mlflow', 'minio', 'fastapi']",29,5,8,0,1,Python,5694,0,0,1,0,29,0,0,0
Azure/feast-azure,https://github.com/Azure/feast-azure,False,2021-09-29 16:50:40,Azure plugins for Feast (FEAture STore),[],68,28,40,5,15,Python,7058,23,2,16,5,154,0,0,0
PaddlePaddle/ElasticCTR,https://github.com/PaddlePaddle/ElasticCTR,False,2019-12-03 06:42:00,ElasticCTR，即飞桨弹性计算推荐系统，是基于Kubernetes的企业级推荐系统开源解决方案。该方案融合了百度业务场景下持续打磨的高精度CTR模型、飞桨开源框架的大规模分布式训练能力、工业级稀疏参数弹性调度服务，帮助用户在Kubernetes环境中一键完成推荐系统部署，具备高性能、工业级部署、端到端体验的特点，并且作为开源套件，满足二次深度开发的需求。,"['k8s', 'recommender-system', 'hdfs', 'ctr', 'personalization', 'ranking']",170,11,44,0,4,Python,1422,2,0,1,0,71,0,0,0
ashishtele/MLOps,https://github.com/ashishtele/MLOps,False,2021-11-13 19:01:14,End to End toy example of MLOps,"['mlops', 'flask', 'heroku', 'evidently', 'mlflow', 'dvc', 'gihub-actions', 'python']",6,1,2,0,1,Jupyter Notebook,1520,0,0,1,0,31,0,0,7
mbunse/mlcomops,https://github.com/mbunse/mlcomops,False,2021-07-14 17:30:01,,[],8,2,3,0,1,Python,1860,0,0,3,0,21,0,0,0
ddysher/arsenal,https://github.com/ddysher/arsenal,False,2019-02-10 13:52:13,Personal notes on cloud and machine learning :page_with_curl: :honeybee:,"['cloud', 'machine-learning', 'notes']",26,4,8,0,1,Jsonnet,50689,4,4,5,0,2,0,0,0
davified/ci-workshop-app,https://github.com/davified/ci-workshop-app,False,2019-02-12 03:06:02,,[],10,5,35,0,6,Python,133,3,3,4,0,216,0,0,0
shanakaChathu/churn_model,https://github.com/shanakaChathu/churn_model,False,2021-10-02 11:21:44,,[],12,1,16,0,2,HTML,3180,0,0,1,0,15,0,0,4
boschresearch/steps-parser,https://github.com/boschresearch/steps-parser,False,2021-03-05 18:05:37,,['bcai'],9,4,8,0,1,Python,208,0,0,1,0,14,0,0,0
nasa/ML-airport-arrival-runway,https://github.com/nasa/ML-airport-arrival-runway,False,2021-08-26 14:21:10,"The ML-airport-arrival-runway software is developed to provide a reference implementation to serve as a research example how to train and register Machine Learning (ML) models intended for predicting arrival runway assignments. The software is designed to point to databases which are not provided as part of the software release and thus this software is only intended to serve as an example of best practices. The software is built in python and leverages open-source libraries kedro, scikitlearn, MLFlow, and others. The software provides examples how to build three distinct pipelines for data query and save, data engineering, and data science. These pipelines enable scalable, repeatable, and maintainable development of ML models.","['usg-artificial-intelligence', 'airport', 'airport-simulation', 'machine-learning']",5,3,0,0,4,Python,3745,0,0,1,0,20,0,0,0
mchrestkha/machine_learning_examples,https://github.com/mchrestkha/machine_learning_examples,False,2020-05-24 05:51:29,,[],11,2,5,0,2,Jupyter Notebook,201,1,1,2,0,64,0,0,0
pdemeulenaer/Time-series-prediction,https://github.com/pdemeulenaer/Time-series-prediction,False,2019-08-31 12:17:23,This repo contain the code related to the Medium post: https://medium.com/p/168b47e54d54,"['convolutional-neural-networks', 'time-series-prediction', 'azure-devops', 'time-series', 'time-series-forecasting', 'petastorm', 'pyspark', 'tensorflow2']",9,3,2,0,1,Jupyter Notebook,1378,0,0,1,0,36,0,0,0
SimiaoZuo/MoEBERT,https://github.com/SimiaoZuo/MoEBERT,False,2022-04-15 23:00:31,This PyTorch package implements MoEBERT: from BERT to Mixture-of-Experts via Importance-Guided Adaptation (NAACL 2022).,[],26,1,1,0,1,Python,9128,5,0,1,0,5,0,0,0
felix-exel/kfserving-advanced,https://github.com/felix-exel/kfserving-advanced,False,2021-02-11 07:36:39,"Advanced KFServing Example with Model Performance Monitoring, Outlier Detection and Concept Drift","['kfserving', 'outlier-detection', 'concept-drift', 'monitoring']",6,2,3,0,1,Jupyter Notebook,268,0,0,1,0,4,0,0,0
google/uv-metrics,https://github.com/google/uv-metrics,False,2020-06-16 17:29:47,Composable metric reporters in Python.,[],8,5,6,2,4,Python,234,3,2,17,8,89,0,0,0
saagie/technologies,https://github.com/saagie/technologies,False,2019-12-18 08:12:36,Technologies listing used by Saagie,[],5,14,12,246,20,Jupyter Notebook,56102,43,13,129,246,793,0,0,0
ymym3412/Hydra-MLflow-experiment-management,https://github.com/ymym3412/Hydra-MLflow-experiment-management,False,2020-02-09 04:36:36,Experiment management with Hydra and MLflow,"['hydra', 'mlflow', 'pytorch', 'nlp']",12,2,2,0,1,Python,7,2,1,1,0,4,0,0,0
alibaba/AliceMind,https://github.com/alibaba/AliceMind,False,2021-05-21 13:04:50,ALIbaba's Collection of Encoder-decoders from MinD (Machine IntelligeNce of Damo) Lab,"['nlp', 'bert', 'natural-language-processing', 'deep-learning']",1338,41,204,1,11,Python,27170,21,3,3,2,49,0,0,0
wikibook/mlsdp,https://github.com/wikibook/mlsdp,False,2021-09-28 07:33:41,《머신러닝 시스템 디자인 패턴》 예제 코드,[],35,3,16,0,1,Python,70319,0,0,1,0,6,0,0,0
PiConsulting/Pensadero,https://github.com/PiConsulting/Pensadero,False,2020-01-16 11:59:54,This is where we put useful code for our daily job with data.,[],20,7,19,0,27,Jupyter Notebook,95676,3,3,3,0,358,0,0,0
kiccho1101/kaggle-shopee-6th-place-solution,https://github.com/kiccho1101/kaggle-shopee-6th-place-solution,False,2021-05-12 00:11:31,My 6th🥇 place solution for Kaggle Shopee competition.,[],26,1,1,0,1,Python,501,1,0,1,0,28,0,0,0
zijie0/cloud_ml_platform,https://github.com/zijie0/cloud_ml_platform,False,2021-06-24 03:35:09,,[],22,1,5,0,1,TypeScript,551,0,0,1,0,2,0,0,0
zivdar001matin/web-crawler-detection,https://github.com/zivdar001matin/web-crawler-detection,False,2021-07-08 00:26:50,Final project of Rahnema College internship. Crawler detection using unsupervised learning methods.,"['mlflow', 'scikit-learn', 'tensorflow2', 'unsupervised-learning', 'crawler-detection']",13,1,0,0,1,Python,4791,0,0,1,0,30,0,0,0
