Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
alvarobartt/understanding-resnet,https://github.com/alvarobartt/understanding-resnet,False,2021-03-07 11:27:31,2021-03-07 11:27:31,2021-09-18 13:59:47,"['residual-learning', 'pytorch', 'implementation-of-research-paper', 'pytorch-resnet', 'resnet', 'image-classification']",6,1,1,2,1,Python,1216,4,0,2,150,2,0
huggingface/community-events,https://github.com/huggingface/community-events,False,2022-03-23 01:03:47,2022-03-23 01:04:21,2022-07-26 15:45:23,[],78,31,20,0,9,Jupyter Notebook,15797,37,32,7,292,0,0
Tiramisu-Compiler/tiramisu,https://github.com/Tiramisu-Compiler/tiramisu,False,2016-05-09 13:33:51,2016-05-09 13:33:51,2022-11-05 14:51:23,"['compiler', 'library', 'optimization', 'linear-algebra', 'tensors', 'deep-neural-networks', 'machine-learning', 'code-generation', 'tensor-algebra']",815,44,114,2,39,C++,283450,372,313,35,3672,1,0
dangvansam98/demo_vietasr,https://github.com/dangvansam98/demo_vietasr,False,2021-02-01 07:12:55,2021-02-01 07:15:23,2022-08-06 11:58:43,"['speech-recognition', 'automatic-speech-recognition', 'asr', 'vietnamese-speech-recognition', 'vietnamese-nlp', 'vietnamese-language', 'ctc-loss', 'ctc-decode', 'speech-to-text', 'stt']",32,2,21,0,1,C++,301833,5,0,1,13,0,0
DystopiaRobotics/dystopia,https://github.com/DystopiaRobotics/dystopia,False,2022-02-18 22:08:20,2022-02-18 22:08:21,2022-09-15 00:00:47,"['deep-learning', 'python', 'terraform', 'plenoxels', 'open-source', 'opensource']",115,4,0,0,3,HCL,255,0,0,2,49,0,8
jrzaurin/pytorch-widedeep,https://github.com/jrzaurin/pytorch-widedeep,False,2017-10-21 08:11:44,2017-10-21 08:11:44,2022-10-07 09:27:13,"['pytorch', 'tabular-data', 'text', 'images', 'multimodal-deep-learning', 'pytorch-tabular-data', 'pytorch-nlp', 'pytorch-cv', 'pytorch-transformers', 'deep-learning', 'model-hub', 'python']",953,25,157,15,5,Python,97885,114,42,6,641,0,0
Jamesyang2333/SAM,https://github.com/Jamesyang2333/SAM,False,2021-09-15 17:31:51,2021-06-22 07:07:39,2022-11-10 03:52:07,[],11,2,3,0,2,Python,24755,5,1,1,106,0,0
kimbring2/DeepSoccer,https://github.com/kimbring2/DeepSoccer,False,2019-10-25 12:59:43,2019-10-25 12:59:43,2022-02-05 08:06:04,[],26,3,13,0,1,Jupyter Notebook,153392,9,0,1,640,0,0
SahilChachra/Video-Analytics-Dashboard,https://github.com/SahilChachra/Video-Analytics-Dashboard,False,2022-03-27 10:11:22,2022-03-27 10:13:46,2022-10-11 06:26:40,"['yolov5', 'deepsort', 'tracking', 'detection', 'dashboard', 'tool', 'streamlit']",42,1,17,0,2,Python,15703,21,4,3,37,0,0
zyong812/STIP,https://github.com/zyong812/STIP,False,2022-03-23 07:02:50,2022-06-04 07:21:27,2022-09-25 08:15:59,"['computer-vision', 'human-object-interaction', 'cvpr2022', 'deep-learning']",21,3,3,0,1,Python,1275,13,0,1,11,0,0
transcendentsky/tutils,https://github.com/transcendentsky/tutils,False,2021-03-04 03:04:07,2021-03-04 03:07:49,2021-12-07 13:16:30,[],5,1,0,0,1,Python,6602,0,0,1,68,0,0
labmlai/labml,https://github.com/labmlai/labml,False,2018-11-16 09:34:48,2018-11-16 09:39:13,2022-11-13 07:01:54,"['machine-learning', 'deep-learning', 'pytorch', 'experiment', 'analytics', 'visualization', 'tensorboard', 'mobile', 'keras', 'tensorflow', 'tensorflow2', 'keras-tensorflow', 'pytorch-lightning', 'fastai']",1229,28,87,3,7,Jupyter Notebook,105027,108,75,2,1283,0,207
wandb/droughtwatch,https://github.com/wandb/droughtwatch,False,2019-06-12 05:48:06,2019-06-12 05:48:06,2020-04-21 02:56:09,[],41,9,12,0,2,Jupyter Notebook,7698,12,11,3,32,0,0
wuyi1405/DLLXW-data-science-competition,https://github.com/wuyi1405/DLLXW-data-science-competition,False,2020-12-19 12:58:28,2020-10-15 02:27:47,2020-12-14 11:58:35,[],5,2,2,0,1,Jupyter Notebook,5572,0,0,1,48,0,0
lianqing11/MonoJSG,https://github.com/lianqing11/MonoJSG,False,2022-03-15 13:20:27,2022-10-10 02:10:37,2022-10-10 02:10:37,[],19,7,2,0,1,,7033,3,0,1,1,0,0
salesforce/jaxformer,https://github.com/salesforce/jaxformer,False,2022-08-29 22:05:00,2022-09-20 22:47:05,2022-11-17 08:30:23,[],69,4,3,0,2,Python,89,9,2,1,29,0,0
ictnlp/ITST,https://github.com/ictnlp/ITST,False,2022-10-20 10:00:18,2022-10-22 07:54:37,2022-11-03 12:41:44,"['end-to-end-speech-translation', 'machine-translation', 'simultaneous-machine-translation', 'simultaneous-translation', 'speech-translation']",8,1,0,0,1,Python,1699,0,0,1,7,0,0
TEAM-IKYO/Open-Domain-Question-Answering,https://github.com/TEAM-IKYO/Open-Domain-Question-Answering,False,2021-05-23 14:18:59,2021-05-23 14:29:04,2021-06-27 05:19:26,['machine-reading-comprehension'],24,0,2,0,6,Python,6305,0,0,1,28,0,0
BritneyMuller/colab-notebooks,https://github.com/BritneyMuller/colab-notebooks,False,2020-06-17 22:46:49,2020-06-17 22:46:49,2021-07-14 18:27:13,"['colab', 'colab-notebooks', 'gpu']",72,14,14,0,1,Jupyter Notebook,10489,2,2,3,43,0,0
toshas/tbasis,https://github.com/toshas/tbasis,False,2021-07-13 17:41:36,2021-07-13 17:45:04,2021-07-13 17:45:04,"['compression', 'reproducible-research', 'pytorch', 'tensor', 'reproducibility', 'icml', 'tensor-ring', 'reparameterization', 'weight-sharing', 'tensor-decomposition']",8,1,1,0,1,Python,1494,0,0,1,1,0,0
sayakpaul/DockerML,https://github.com/sayakpaul/DockerML,False,2020-08-29 09:25:49,2020-08-29 09:25:50,2020-08-29 09:48:14,"['docker', 'ci-cd', 'tensorflow', 'scikit-learn', 'wandb']",7,2,1,0,1,Python,28,0,0,1,4,0,0
Luodian/Generalizable-Mixture-of-Experts,https://github.com/Luodian/Generalizable-Mixture-of-Experts,False,2022-05-28 04:17:42,2022-05-28 04:46:33,2022-09-18 13:53:23,"['deep-learning', 'domain-generalization', 'pytorch', 'pytorch-implementation']",54,2,3,0,1,Python,2135,2,0,1,23,0,0
awaelchli/pytorch-lightning-snippets,https://github.com/awaelchli/pytorch-lightning-snippets,False,2020-08-22 18:08:15,2020-08-22 18:08:19,2021-01-18 07:40:26,[],95,3,4,0,1,Python,5119,3,0,3,86,0,0
philip-mueller/lovt,https://github.com/philip-mueller/lovt,False,2021-11-05 08:58:34,2021-11-05 08:58:35,2022-07-05 11:07:43,[],6,1,3,0,1,Python,21884,0,0,1,5,0,0
ygjwd12345/TransDepth,https://github.com/ygjwd12345/TransDepth,False,2021-03-12 18:15:10,2021-03-12 18:15:10,2022-07-09 19:29:28,[],150,7,20,0,2,Python,662,21,2,1,35,0,0
jidushanbojue/GraphRXN,https://github.com/jidushanbojue/GraphRXN,False,2022-05-11 16:04:10,2022-05-15 08:36:37,2022-06-08 03:05:11,[],6,1,1,0,1,HTML,3323844,0,0,1,70,0,0
PKU-MARL/Model-Based-MARL,https://github.com/PKU-MARL/Model-Based-MARL,False,2022-02-27 13:41:41,2022-02-27 14:44:54,2022-09-26 04:56:04,[],11,1,4,0,1,Python,10249,3,0,1,86,0,0
ds-wook/amex-default-prediction,https://github.com/ds-wook/amex-default-prediction,False,2022-05-26 10:00:45,2022-05-26 10:00:46,2022-08-28 23:34:00,"['catboost', 'credit-card-defaulter-prediction', 'ensemble-learning', 'lightgbm', 'machine-learning', 'stacking-ensemble', 'tabnet', 'xgboost']",11,1,1,0,1,Python,403,1,0,3,152,0,0
Justin62628/RIFE_GUI,https://github.com/Justin62628/RIFE_GUI,False,2021-02-10 06:49:18,2021-02-10 06:49:18,2022-11-19 02:51:00,"['batch', 'machine-learning', 'python3', 'video-processing', 'video-interpolation']",25,3,5,6,2,Python,543426,4,4,12,444,0,0
ivadomed/ms-challenge-2021,https://github.com/ivadomed/ms-challenge-2021,False,2021-05-12 21:09:19,2021-05-12 21:09:20,2022-07-07 03:03:35,[],9,5,0,2,7,Python,123,72,32,11,55,1,0
BoostcampAITech/lecture-note-python-basics-for-ai,https://github.com/BoostcampAITech/lecture-note-python-basics-for-ai,False,2020-12-24 01:26:21,2020-12-03 04:16:41,2021-08-17 02:22:00,[],41,10,59,0,5,Jupyter Notebook,91984,0,0,1,67,0,0
NVIDIA/transformer-ls,https://github.com/NVIDIA/transformer-ls,False,2021-07-22 18:35:04,2021-07-22 23:00:24,2022-04-18 18:18:29,"['efficient-transformers', 'long-sequence', 'transformer', 'vision-transformer']",195,14,31,0,2,Python,127,1,1,1,6,0,0
boostcampaitech2/final-project-level3-nlp-03,https://github.com/boostcampaitech2/final-project-level3-nlp-03,False,2021-11-19 02:01:37,2021-12-13 15:07:26,2021-12-27 10:03:20,[],7,5,2,0,4,Python,22527,3,3,6,39,0,0
hlml/fortuitous_forgetting,https://github.com/hlml/fortuitous_forgetting,False,2021-11-24 19:43:05,2022-01-30 20:52:26,2022-04-16 02:52:52,[],13,2,4,0,2,Python,82,4,2,1,8,0,0
kingyiusuen/image-to-latex,https://github.com/kingyiusuen/image-to-latex,False,2021-05-24 17:34:09,2021-05-21 13:02:48,2021-08-27 20:07:05,"['pytorch', 'deep-learning', 'transformer', 'encoder-decoder', 'streamlit-webapp', 'latex', 'end-to-end-machine-learning', 'computer-vision']",1263,13,217,0,1,Python,712,24,3,2,57,0,0
MohamedAfham/CrossPoint,https://github.com/MohamedAfham/CrossPoint,False,2022-02-28 17:46:17,2022-02-28 17:50:01,2022-06-19 05:57:07,"['self-supervised-learning', '3d-point-clouds', 'cross-modal-learning', 'transfer-learning', 'unsupervised-learning', 'point-cloud', 'few-shot-learning', 'deep-learning', 'object-classification']",142,4,23,0,3,Python,2085,16,1,2,14,0,4
zhangda1018/yolov5-crowdhuman,https://github.com/zhangda1018/yolov5-crowdhuman,False,2022-04-01 12:51:08,2022-04-01 12:51:09,2022-04-01 12:59:04,[],9,1,2,0,1,Python,780,2,0,1,2,0,0
kouroshHakha/circuit-fewshot-code,https://github.com/kouroshHakha/circuit-fewshot-code,False,2022-01-26 20:03:13,2022-01-26 20:02:46,2022-03-11 02:54:30,[],5,1,0,0,1,Python,197,1,0,2,16,0,0
marload/ConvNets-TensorFlow2,https://github.com/marload/ConvNets-TensorFlow2,False,2020-04-22 11:22:01,2020-04-22 11:25:10,2020-05-05 13:49:46,"['tensorflow', 'machine-learning', 'deep-learning', 'resnet', 'googlenet', 'vgg', 'inception-v3', 'inception-v4', 'mobilenet', 'mobilenet-v2', 'shufflenet', 'shufflenet-v2']",82,5,28,0,1,Python,148,4,1,2,27,0,0
ML4SCI/DeepLense,https://github.com/ML4SCI/DeepLense,False,2021-08-13 21:12:20,2021-08-13 21:12:21,2022-10-13 11:17:16,[],14,5,10,0,9,Jupyter Notebook,526706,29,28,2,143,0,0
SZAR-LAB/AggPose,https://github.com/SZAR-LAB/AggPose,False,2022-02-05 02:00:42,2022-02-05 02:00:43,2022-07-20 00:29:46,"['computer-vision', 'deep-learning', 'infant-health', 'transformers', 'pose-estimation', 'pytorch-implementation']",12,2,3,0,2,Python,4532,0,0,1,37,0,11
saharatss/Thai-coin-detection,https://github.com/saharatss/Thai-coin-detection,False,2020-11-26 04:30:12,2020-11-26 12:07:59,2021-03-06 07:07:53,[],22,2,10,0,1,Python,425961,0,0,1,13,0,0
DanielChuDC/yolov5-fastapi,https://github.com/DanielChuDC/yolov5-fastapi,False,2021-12-03 11:49:21,2021-12-03 11:49:21,2021-12-04 18:14:31,[],17,0,13,0,1,Python,84808,2,2,2,4,0,0
StevRamos/video_summarization,https://github.com/StevRamos/video_summarization,False,2021-08-31 19:25:16,2021-08-31 19:25:17,2022-01-13 21:01:28,"['pytorch', 'deep-learning', 'video-summarization', 'fastapi']",9,2,2,0,1,Python,35968,4,0,2,66,0,0
Nioolek/PPYOLOE_pytorch,https://github.com/Nioolek/PPYOLOE_pytorch,False,2022-04-15 08:48:39,2022-04-15 08:49:52,2022-06-08 07:36:27,[],123,5,16,0,1,Python,2938,22,0,1,11,0,0
PacktPublishing/Mastering-Transformers,https://github.com/PacktPublishing/Mastering-Transformers,False,2021-02-08 11:09:46,2021-02-08 11:09:47,2022-10-25 07:23:57,[],187,9,79,0,6,Jupyter Notebook,49205,1,0,1,45,0,0
ws-choi/ISMIR2020_U_Nets_SVS,https://github.com/ws-choi/ISMIR2020_U_Nets_SVS,False,2020-08-03 04:48:47,2020-08-03 08:43:52,2022-07-01 01:09:49,"['singing-voice-separation', 'musdb18', 'pytorch', 'source-separation', 'ismir2020']",63,5,7,0,1,Jupyter Notebook,112062,6,0,1,31,0,0
Rex-LK/tensorrt_learning,https://github.com/Rex-LK/tensorrt_learning,False,2022-05-01 08:32:42,2022-05-01 08:32:43,2022-08-26 14:09:11,[],35,1,4,0,1,C++,172441,2,0,1,51,0,0
yyliu01/TraCoCo,https://github.com/yyliu01/TraCoCo,False,2022-03-28 04:08:00,2022-03-28 04:08:01,2022-05-03 05:08:09,[],26,1,1,0,1,Python,124,3,1,1,28,0,0
dungeonsdatasubmission/dungeonsdata-neurips2022,https://github.com/dungeonsdatasubmission/dungeonsdata-neurips2022,False,2022-06-09 09:52:58,2022-06-09 09:59:50,2022-07-23 01:27:45,[],7,1,3,0,1,Python,253,2,0,1,17,0,0
abdohelmy/D-3Former,https://github.com/abdohelmy/D-3Former,False,2022-07-20 09:11:14,2022-07-20 12:47:13,2022-09-25 06:37:53,[],20,1,0,0,2,Python,15114,0,0,1,18,0,0
pprp/datawhale_cv_competition,https://github.com/pprp/datawhale_cv_competition,False,2021-02-21 01:46:12,2021-02-21 01:45:57,2021-03-03 01:42:01,[],40,3,9,0,1,Python,595,1,0,1,14,0,0
omarWafaay/MathFormApp,https://github.com/omarWafaay/MathFormApp,False,2022-01-06 02:43:18,2022-01-06 02:44:30,2022-01-10 20:07:42,[],5,1,3,0,3,Python,84,4,2,1,37,0,0
sail-sg/poolformer,https://github.com/sail-sg/poolformer,False,2021-11-22 02:47:03,2021-11-22 04:00:57,2022-11-14 13:45:00,"['transformer', 'mlp', 'pooling', 'image-classification', 'pytorch']",968,20,100,1,5,Jupyter Notebook,464,40,6,1,53,0,0
NightShade99/Self-Supervised-Vision,https://github.com/NightShade99/Self-Supervised-Vision,False,2021-07-30 04:43:06,2021-07-30 04:43:07,2022-10-09 15:29:57,[],15,3,2,0,2,Python,112,2,2,2,46,0,0
chscheller/sc2_imitation_learning,https://github.com/chscheller/sc2_imitation_learning,False,2021-05-30 21:10:33,2021-06-03 23:10:42,2021-07-02 00:25:22,"['machine-learning', 'imitation-learning', 'behaviour-cloning', 'starcraft-ii', 'ai', 'starcraft-ii-replays', 'starcraft2', 'starcraft2-ai']",23,4,2,0,2,Python,196,4,1,1,10,0,0
shariqfarooq123/AdaBins,https://github.com/shariqfarooq123/AdaBins,False,2020-11-26 20:12:02,2020-11-26 20:12:04,2022-01-17 22:14:04,[],534,14,136,1,2,Python,560,70,2,2,19,0,0
yuanjie-ai/MeUtils,https://github.com/yuanjie-ai/MeUtils,False,2022-05-05 05:32:21,2022-05-05 05:32:50,2022-05-30 07:34:00,[],0,1,0,0,0,Python,24111,0,0,1,2,0,0
dnth/yolov5-deepsparse-blogpost,https://github.com/dnth/yolov5-deepsparse-blogpost,False,2022-05-24 12:26:58,2022-05-24 12:26:58,2022-06-27 13:37:40,['hacktoberfest'],22,1,6,0,1,Jupyter Notebook,1156689,13,0,2,73,0,0
INK-USC/CLIF,https://github.com/INK-USC/CLIF,False,2021-10-20 23:09:24,2021-10-20 23:07:58,2021-12-05 05:30:00,[],6,4,1,0,1,Python,1492,0,0,1,8,0,0
proroklab/VectorizedMultiAgentSimulator,https://github.com/proroklab/VectorizedMultiAgentSimulator,False,2022-05-12 15:03:34,2022-05-06 15:09:19,2022-11-18 17:23:00,"['gym', 'gym-environment', 'marl', 'multi-agent', 'multi-agent-learning', 'multi-agent-reinforcement-learning', 'multi-agent-simulation', 'multi-agent-systems', 'multi-robot', 'multi-robot-framework', 'multi-robot-sim', 'multi-robot-simulator', 'multi-robot-systems', 'pytorch', 'rllib', 'simulator', 'vectorization', 'vectorized', 'robotics', 'simulation']",62,7,8,0,5,Python,2389,25,23,1,397,7,0
RapidAI/PaddleOCRModelConverter,https://github.com/RapidAI/PaddleOCRModelConverter,False,2021-07-17 09:39:30,2021-07-17 10:38:24,2022-09-02 06:17:55,[],14,1,6,0,1,Python,1365,2,0,2,27,0,0
gmum/Zero-Time-Waste,https://github.com/gmum/Zero-Time-Waste,False,2021-06-07 09:34:38,2021-06-07 09:34:39,2022-09-20 10:48:28,[],12,5,3,0,2,Python,154,0,0,1,7,0,0
hywang99/LCDPNet,https://github.com/hywang99/LCDPNet,False,2022-11-14 07:38:38,2022-11-14 07:38:39,2022-11-14 07:41:39,[],0,0,0,0,1,,1,0,0,1,2,0,0
machelreid/afromt,https://github.com/machelreid/afromt,False,2021-09-10 07:45:53,2021-09-10 23:13:42,2022-09-26 14:21:30,"['nlp', 'machine-learning', 'low-resource-machine-translation']",7,3,1,0,2,Python,5034,1,1,1,11,0,0
RizwanMunawar/yolov7-pose-estimation,https://github.com/RizwanMunawar/yolov7-pose-estimation,False,2022-08-16 05:29:26,2022-08-16 05:29:27,2022-11-18 10:27:02,"['medium-article', 'opencv', 'opencv-python', 'pose-estimation', 'yolov7']",124,5,31,1,2,Python,3843,6,1,1,42,0,0
loicmagne/air-drawing,https://github.com/loicmagne/air-drawing,False,2021-03-13 04:36:01,2021-03-13 04:36:02,2021-12-08 14:56:38,[],165,3,24,0,1,Jupyter Notebook,102475,3,0,1,60,0,54
Shreeyak/pytorch-lightning-segmentation-template,https://github.com/Shreeyak/pytorch-lightning-segmentation-template,False,2020-10-10 22:29:11,2020-10-10 22:29:15,2021-02-08 23:49:01,[],11,2,5,0,3,Python,619,70,38,2,209,0,0
kreshuklab/hylfm-net,https://github.com/kreshuklab/hylfm-net,False,2019-09-26 13:07:24,2019-09-26 13:07:25,2021-05-12 10:43:36,[],12,4,2,3,1,Python,10618,4,2,6,213,0,0
JoshRackers/equivariant_electron_density,https://github.com/JoshRackers/equivariant_electron_density,False,2021-12-02 18:18:03,2021-12-02 18:14:45,2022-08-17 20:05:17,[],14,2,3,0,3,Python,24706,1,1,1,22,0,0
xuchenneu/SATE,https://github.com/xuchenneu/SATE,False,2021-06-01 16:47:40,2021-03-15 06:21:19,2021-08-12 01:08:36,[],17,1,1,0,1,Python,3507,0,0,1,74,0,0
jrieke/traingenerator,https://github.com/jrieke/traingenerator,False,2020-12-03 16:47:16,2020-12-03 16:47:17,2022-06-30 14:05:23,"['machine-learning', 'deep-learning', 'template', 'website', 'webapp', 'streamlit', 'pytorch', 'scikit-learn', 'sklearn', 'tensorflow', 'pytorch-ignite', 'machine-learning-tutorials', 'pytorch-lightning']",1229,38,176,0,3,Python,10335,19,9,4,118,0,10
ayaka14732/bart-base-jax,https://github.com/ayaka14732/bart-base-jax,False,2022-03-27 02:55:21,2022-03-27 02:59:32,2022-11-06 16:23:17,"['natural-language-processing', 'nlp', 'nlp-model', 'bart', 'jax']",15,1,1,0,1,Python,3297,8,8,9,66,0,0
kinux98/SSL_ELN,https://github.com/kinux98/SSL_ELN,False,2022-03-21 14:53:56,2022-03-21 14:53:57,2022-06-14 07:32:13,"['semi-supervised-learning', 'cvpr2022', 'pytorch', 'semantic-segmentation']",24,0,1,0,1,Python,1188,3,0,1,16,0,0
NahidEbrahimian/RNN,https://github.com/NahidEbrahimian/RNN,False,2022-03-22 19:19:17,2022-03-22 19:19:19,2022-11-10 20:38:59,"['rnn', 'rnn-tensorflow', 'gru', 'lstm']",12,1,0,0,1,Jupyter Notebook,784,0,0,1,52,0,0
lebrice/Sequoia,https://github.com/lebrice/Sequoia,False,2020-02-20 20:47:07,2020-02-20 20:47:08,2022-03-18 14:50:39,[],166,18,14,0,13,Python,7125,256,141,28,576,1,0
matpalm/dither_net,https://github.com/matpalm/dither_net,False,2020-09-29 05:41:50,2020-09-24 09:46:18,2020-10-22 10:31:26,[],9,2,1,0,1,Python,64,0,0,1,58,0,0
SKKU-AutoLab-VSW/RnT-TFE,https://github.com/SKKU-AutoLab-VSW/RnT-TFE,False,2021-05-06 13:39:26,2021-05-06 13:39:27,2022-09-27 02:05:36,[],5,5,1,1,3,Python,2997,1,1,1,95,0,0
reml-lab/URSABench,https://github.com/reml-lab/URSABench,False,2020-07-07 01:49:44,2020-07-07 01:49:45,2022-08-27 18:14:10,"['pytorch', 'bayesian-inference', 'deep-learning', 'bayesian-deep-learning']",15,5,2,0,2,Python,113,1,1,1,14,0,0
Fraser-Greenlee/T5-VAE,https://github.com/Fraser-Greenlee/T5-VAE,False,2020-08-10 12:26:21,2020-08-10 12:27:48,2020-10-01 18:32:53,[],22,4,2,0,1,Python,350,3,0,3,19,0,0
mees/calvin,https://github.com/mees/calvin,False,2021-07-20 15:43:26,2021-07-20 15:43:27,2022-11-14 11:10:35,"['natural-language-processing', 'robotics', 'deep-learning', 'grounding', 'vision-language', 'manipulation', 'computer-vision', 'pytorch', 'vision', 'vision-and-language']",103,5,16,0,5,Python,1693,31,7,1,241,0,0
xl0/lovely-tensors,https://github.com/xl0/lovely-tensors,False,2022-10-07 08:13:52,2022-10-07 08:13:53,2022-11-16 08:37:49,"['deep-learning', 'library', 'pytorch', 'statistics', 'visualization']",99,1,1,0,1,Jupyter Notebook,22945,3,0,2,53,0,59
nousr/dream-bench,https://github.com/nousr/dream-bench,False,2022-07-22 05:07:26,2022-07-22 05:07:26,2022-09-29 16:20:29,[],12,2,0,0,1,Python,1432,1,1,1,90,0,0
lucky-verma/Invoice-Data-Extraction,https://github.com/lucky-verma/Invoice-Data-Extraction,False,2021-02-11 20:14:41,2021-02-11 20:16:20,2021-05-26 02:19:20,[],6,1,3,0,1,C,536165,2,1,1,46,0,0
peterbhase/ExplanationSearch,https://github.com/peterbhase/ExplanationSearch,False,2021-05-30 18:22:11,2021-05-30 18:22:12,2021-10-28 21:10:21,[],13,1,1,0,1,Jupyter Notebook,64437,1,1,1,6,0,0
muratali016/Yolov7-Object-Counter-Custom-Funcitons,https://github.com/muratali016/Yolov7-Object-Counter-Custom-Funcitons,False,2022-08-27 14:25:24,2022-08-27 14:25:25,2022-10-16 22:03:40,"['artificial-intelligence', 'deep-learning', 'machine-learning', 'yolov7']",92,6,21,0,1,Jupyter Notebook,1424,1,0,1,98,0,0
williamberrios/BrainScore-Transformers,https://github.com/williamberrios/BrainScore-Transformers,False,2022-03-15 23:05:03,2022-03-15 23:47:24,2022-05-15 15:55:56,"['paper', 'adversarial-training', 'robustness', 'transformer']",7,2,0,0,1,Python,19261,1,0,2,12,0,0
microsoft/MMLMCalibration,https://github.com/microsoft/MMLMCalibration,False,2022-10-21 17:50:47,2022-06-25 09:15:41,2022-10-21 18:48:16,[],7,1,0,0,3,Python,56,0,0,1,18,0,0
csjliang/LDL,https://github.com/csjliang/LDL,False,2022-03-17 11:00:24,2022-03-17 11:00:42,2022-04-11 02:37:31,[],142,6,12,0,1,Python,2029,15,0,1,24,0,0
ArthurCamara/bert-axioms,https://github.com/ArthurCamara/bert-axioms,False,2019-05-27 08:56:00,2019-05-27 08:56:00,2021-05-20 07:45:29,[],5,0,2,0,4,Python,14698,71,71,31,276,0,0
parksh089g/HINet_Multispectral_Object_Detection,https://github.com/parksh089g/HINet_Multispectral_Object_Detection,False,2022-08-04 11:38:27,2022-08-04 11:59:49,2022-08-11 08:42:06,[],7,1,0,0,1,Python,10994,0,0,1,10,0,0
ai-forever/ru-prompts,https://github.com/ai-forever/ru-prompts,False,2021-12-17 04:39:01,2021-12-17 06:54:04,2021-12-31 13:56:58,[],36,6,1,0,1,Python,797,0,0,2,9,0,9
Prograf-UFF/ConformalLayers,https://github.com/Prograf-UFF/ConformalLayers,False,2020-08-05 13:04:14,2020-08-05 13:10:11,2022-09-29 21:27:15,"['deep-learning', 'neural-networks', 'convolutional-neural-networks', 'pytorch']",5,2,1,3,2,Python,59808,5,2,1,111,0,0
AndreaCossu/Relation-Network-PyTorch,https://github.com/AndreaCossu/Relation-Network-PyTorch,False,2019-01-05 17:57:08,2019-01-05 17:57:08,2021-06-29 10:11:59,"['pytorch', 'pytorch-implementation', 'relation-network', 'python', 'machine-learning', 'neural-reasoning']",18,3,7,0,2,Python,150,8,5,2,234,0,0
yueliukth/CSAW-M,https://github.com/yueliukth/CSAW-M,False,2021-06-08 08:50:05,2021-06-08 08:50:06,2022-06-03 12:50:29,[],7,3,0,0,2,Jupyter Notebook,4027,15,14,3,90,0,0
timgaripov/asa,https://github.com/timgaripov/asa,False,2022-03-08 19:59:56,2022-03-16 19:48:04,2022-04-22 00:46:22,[],15,2,2,0,1,Jupyter Notebook,4763,0,0,1,2,0,0
choco9966/Semantic-Segmentation-of-Recycled-Items,https://github.com/choco9966/Semantic-Segmentation-of-Recycled-Items,False,2021-05-06 23:43:22,2021-05-06 23:43:23,2021-08-24 01:03:41,[],15,1,3,0,1,Jupyter Notebook,302,0,0,1,16,0,0
JsyPhil/paper-2-data,https://github.com/JsyPhil/paper-2-data,False,2021-05-09 11:53:19,2021-05-09 11:53:20,2021-05-19 16:17:20,[],11,1,5,0,1,Jupyter Notebook,538,1,0,1,7,0,0
jiacheng-ye/ZeroGen,https://github.com/jiacheng-ye/ZeroGen,False,2022-02-18 07:02:19,2022-02-18 07:00:30,2022-02-18 08:30:30,"['text-generation', 'zero-shot-learning', 'data-augmentation', 'prompt-learning', 'question-answering', 'text-classification', 'natural-language-inference']",28,3,6,0,1,Python,136,0,0,1,2,0,0
PatentsView/PatentsView-Disambiguation,https://github.com/PatentsView/PatentsView-Disambiguation,False,2020-09-23 13:32:29,2020-09-23 13:32:31,2022-05-06 17:32:19,[],16,5,8,0,5,Python,4202,10,6,13,135,0,0
oleksost/LMC,https://github.com/oleksost/LMC,False,2021-10-25 16:21:17,2021-11-09 01:45:18,2021-11-15 14:43:04,[],18,1,1,0,1,Jupyter Notebook,1666,0,0,1,8,0,0
denred0/clever_labeling,https://github.com/denred0/clever_labeling,False,2022-03-17 11:32:16,2022-03-17 11:32:39,2022-05-30 05:37:35,[],7,1,0,0,1,Python,188937,0,0,1,49,0,0
tk-rusch/GraphCON,https://github.com/tk-rusch/GraphCON,False,2021-08-13 10:15:07,2021-08-13 10:15:08,2022-09-29 14:39:48,"['graph-attention-networks', 'graph-convolutional-networks', 'graph-neural-networks', 'icml', 'icml-2022', 'oversmoothing', 'pytorch-geometric']",29,3,5,0,3,Python,1024,5,4,2,114,0,0
duxiaodan/Fast_text2StyleGAN,https://github.com/duxiaodan/Fast_text2StyleGAN,False,2022-08-03 18:50:33,2022-08-31 06:07:45,2022-09-10 01:30:29,"['clip', 'computer-vision', 'image-generation', 'stylegan']",50,5,2,0,1,Python,11631,0,0,1,4,0,0
MACderRu/HyperDomainNet,https://github.com/MACderRu/HyperDomainNet,False,2022-10-02 20:04:53,2022-10-02 20:04:53,2022-11-01 12:44:25,"['generative-adversarial-network', 'neurips-2022', 'stylegan2', 'domain-adaptation']",67,3,4,0,2,Python,57368,0,0,1,53,0,0
kuielab/mdx-net,https://github.com/kuielab/mdx-net,False,2021-06-27 07:05:27,2021-06-27 07:05:28,2021-08-21 16:03:19,"['mdx-challenge', 'music-source-separation', 'source-separation', 'pytorch', 'pytorch-lightning', 'hydra', 'wandb']",70,7,12,0,3,Python,13359,39,15,4,101,0,0
